gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,Performance,,,
1,1,0,1,1,1,0.00622238,,,,,,,,
0,1,1,0,1,1,0.002344179,,,,,,,,
1,0,0,1,0,0,0.027423248,,,,,,,,
1,1,1,1,1,1,0.02418692,,,,,,,,
1,1,0,1,1,0,0.001580965,,,,,,,,
1,1,1,1,1,1,0.004829948,,,,,,,,
0,1,1,0,1,1,0.016409252,,,,,,,,
0,1,1,0,1,1,0.02345652,,,,,,,,
1,1,1,1,1,1,0.009774312,,,,,,,,
0,1,0,0,1,0,0.019668909,,,,,,,,
1,1,1,1,1,1,0.016823575,,,,,,,,
0,1,1,0,1,1,0.02695729,,,,,,,,
1,1,1,1,1,1,0.012819612,,,,,,,,
0,1,1,0,1,1,0.01599364,,,,,,,,
1,1,1,1,1,1,0.030673629,,,,,,,,
1,1,0,1,1,0,0.03294136,,,,,,,,
1,0,1,1,0,1,0.02438857,,,,,,,,
1,1,0,1,1,0,0.024484428,,,,,,,,
0,1,0,0,1,0,0.008857306,,,,,,,,
1,1,1,1,1,1,0.007073219,,,,,,,,
1,1,1,1,1,1,0.00010675,,,,,,,,
1,0,1,1,0,1,0.00940455,,,,,,,,
1,1,1,1,1,1,0.004809359,,,,,,,,
1,1,0,1,1,0,0.013704287,,,,,,,,
0,0,0,0,0,0,0.040480983,,,,,,,,
1,0,0,1,0,0,0.02082249,,,,,,,,
1,1,1,1,1,1,0.006027662,,,,,,,,
0,0,1,0,0,1,0.005933053,,,,,,,,
1,1,1,1,1,1,0.011732736,,,,,,,,
1,1,1,1,1,1,0.003495603,,,,,,,,
1,0,1,1,0,1,0.006302903,,,,,,,,
0,1,1,0,1,1,0.012024194,,,,,,,,
0,0,1,1,1,1,0.057456173,,,,,,,,
1,0,0,1,0,0,0.003817969,,,,,,,,
1,1,0,1,1,0,0.004343261,,,,,,,,
1,0,1,1,0,1,0.010076094,,,,,,,,
1,0,0,1,1,1,0.000214057,,,,,,,,
1,1,1,1,1,1,0.01618254,,,,,,,,
0,1,0,0,1,0,0.00773523,,,,,,,,
0,0,1,0,0,1,0.028602013,,,,,,,,
1,1,1,1,1,1,0.114366874,,,,,,,,
1,1,1,1,1,1,0.008939896,,,,,,,,
0,1,1,0,1,1,0.031166747,,,,,,,,
1,0,1,1,1,1,0.006218082,,,,,,,,
1,0,1,1,0,1,0.020625515,,,,,,,,
1,1,1,1,1,1,0.005804488,,,,,,,,
1,0,1,1,0,1,0.01350143,,,,,,,,
1,1,0,1,1,0,0.028934376,,,,,,,,
1,0,1,1,0,1,0.01626971,,,,,,,,
1,1,1,1,1,1,0.008387703,,,,,,,,
1,1,1,1,1,1,0.04309652,,,,,,,,
1,0,1,1,0,1,0.004340234,,,,,,,,
0,1,1,0,1,1,0.004904627,,,,,,,,
1,1,1,1,1,1,0.01588826,,,,,,,,
1,1,0,1,1,0,0.021467796,,,,,,,,
0,1,1,0,1,1,0.011807809,,,,,,,,
1,0,1,1,1,1,0.00878471,,,,,,,,
0,1,1,0,1,1,0.023730041,,,,,,,,
1,1,1,1,1,1,0.016056035,,,,,,,,
1,1,0,1,1,0,0.005410228,,,,,,,,
1,1,1,1,1,1,0.039568145,,,,,,,,
0,1,0,0,1,0,0.01461856,,,,,,,,
1,1,1,1,1,1,0.015104911,,,,,,,,
1,1,0,1,1,0,0.007624711,,,,,,,,
1,1,1,1,1,1,0.005819567,,,,,,,,
0,0,1,0,0,1,0.014762064,,,,,,,,
0,0,0,0,0,0,0.012203661,,,,,,,,
1,1,1,1,1,1,0.010340485,,,,,,,,
0,1,1,0,1,1,0.012743512,,,,,,,,
0,0,1,0,0,1,0.013527441,,,,,,,,
1,1,0,1,1,0,0.009493551,,,,,,,,
1,1,1,1,1,1,0.03857723,,,,,,,,
1,1,0,1,1,0,0.03178424,,,,,,,,
0,1,0,0,1,0,0.025891684,,,,,,,,
1,1,1,1,1,1,0.009832134,,,,,,,,
0,1,1,0,1,1,0.016040565,,,,,,,,
1,1,0,1,1,1,0.05582472,,,,,,,,
0,1,1,0,1,1,0.015976215,,,,,,,,
0,1,0,0,1,0,0.03888178,,,,,,,,
0,1,0,1,1,0,0.00455804,,,,,,,,
0,0,0,0,0,0,0.009857043,,,,,,,,
1,1,0,1,1,0,0.013489242,,,,,,,,
0,0,1,0,0,1,0.010306788,,,,,,,,
0,0,1,1,1,1,0.005068577,,,,,,,,
0,1,1,0,1,1,0.017572612,,,,,,,,
0,1,1,1,1,1,0.05566457,,,,,,,,
1,1,1,1,1,1,0.025807528,,,,,,,,
1,1,0,1,1,0,0.032408558,,,,,,,,
0,1,1,1,1,1,0.000114054,,,,,,,,
1,0,1,1,0,1,0.006025648,,,,,,,,
1,0,1,1,0,1,0.001333959,,,,,,,,
0,0,1,0,0,1,0.048994247,,,,,,,,
1,1,1,1,1,1,0.01655888,,,,,,,,
1,1,0,1,1,0,0.009964369,,,,,,,,
0,0,1,0,0,1,0.008367466,,,,,,,,
1,1,1,1,1,1,0.009938234,,,,,,,,
1,1,0,1,1,0,0.010216284,,,,,,,,
1,1,1,1,1,1,0.009504708,,,,,,,,
0,1,1,1,1,1,0.055396177,,,,,,,,
0,1,0,0,1,0,0.026741073,,,,,,,,
0,1,1,0,1,1,0.012725965,,,,,,,,
0,1,0,0,1,0,0.019839337,,,,,,,,
0,1,0,1,1,1,0.006479463,,,,,,,,
0,1,1,0,1,1,0.017306892,,,,,,,,
1,0,1,1,0,1,0.011004142,,,,,,,,
1,0,0,1,0,0,0.017625006,,,,,,,,
1,1,0,1,1,0,0.012821561,,,,,,,,
1,0,1,1,0,1,0.01021227,,,,,,,,
0,1,0,0,1,0,0.008540129,,,,,,,,
1,1,1,1,1,1,0.01299698,,,,,,,,
0,1,1,0,1,1,0.007162863,,,,,,,,
0,1,1,0,1,1,0.004871245,,,,,,,,
1,1,1,1,1,1,0.003383031,,,,,,,,
1,0,1,1,1,1,0.01098865,,,,,,,,
0,1,1,0,1,1,0.019308692,,,,,,,,
0,1,1,0,1,1,0.007506578,,,,,,,,
1,1,1,1,1,1,0.002690445,,,,,,,,
0,0,1,1,1,1,0.056602955,,,,,,,,
0,0,0,0,0,0,0.023578279,,,,,,,,
1,0,1,1,0,1,0.010334071,,,,,,,,
0,1,1,0,1,1,0.008749622,,,,,,,,
1,1,1,1,1,1,0.024091633,,,,,,,,
0,1,1,0,1,1,0.013770483,,,,,,,,
0,0,1,0,0,1,0.022405136,,,,,,,,
1,0,1,1,0,1,0.011263993,,,,,,,,
1,0,1,1,0,1,0.003401434,,,,,,,,
1,0,1,1,0,1,0.009105633,,,,,,,,
1,0,1,1,0,1,0.005818895,,,,,,,,
1,1,1,1,1,1,0.01587498,,,,,,,,
1,0,1,1,0,1,0.010209833,,,,,,,,
0,1,0,0,1,0,0.027360916,,,,,,,,
1,1,0,1,1,0,0.05004527,,,,,,,,
1,1,1,1,1,1,0.009073544,,,,,,,,
1,1,1,1,1,1,0.032523792,,,,,,,,
1,0,1,1,0,1,0.004762264,,,,,,,,
0,1,1,0,1,1,0.013484562,,,,,,,,
1,1,1,1,1,1,0.02784596,,,,,,,,
1,1,1,1,1,1,0.011262523,,,,,,,,
1,1,1,1,1,1,0.046174332,,,,,,,,
0,1,0,0,1,0,0.001568478,,,,,,,,
1,1,0,1,1,1,0.007376951,,,,,,,,
0,1,1,0,1,1,0.004225516,,,,,,,,
1,1,1,1,1,1,0.013512836,,,,,,,,
0,0,1,0,0,1,0.02395756,,,,,,,,
0,1,0,1,1,1,0.000170677,,,,,,,,
1,1,0,1,1,0,0.011000061,,,,,,,,
1,0,1,1,0,1,0.003240334,,,,,,,,
1,1,1,1,1,1,0.007239535,,,,,,,,
1,1,1,1,1,1,0.02121928,,,,,,,,
1,1,1,1,1,1,0.000137057,,,,,,,,
1,0,1,1,1,1,0.006881351,,,,,,,,
1,1,1,1,1,1,0.02981083,,,,,,,,
1,1,1,1,1,1,0.036182944,,,,,,,,
1,1,0,1,1,1,0.057907958,,,,,,,,
1,1,1,1,1,1,0.013596245,,,,,,,,
1,1,1,0,1,1,0.001848578,,,,,,,,
0,1,1,0,1,1,0.010190168,,,,,,,,
1,1,0,1,1,0,0.002407522,,,,,,,,
0,1,1,0,1,1,0.013268204,,,,,,,,
0,1,0,0,1,0,0.004782733,,,,,,,,
1,0,1,1,0,1,0.004907524,,,,,,,,
0,1,1,0,1,1,0.001747761,,,,,,,,
1,0,1,1,1,1,0.05505694,,,,,,,,
1,1,1,1,1,1,0.013241572,,,,,,,,
1,0,1,1,0,1,0.016245821,,,,,,,,
0,1,0,0,1,0,0.013538267,,,,,,,,
1,1,1,1,1,1,0.010446914,,,,,,,,
1,1,1,1,1,1,0.017857708,,,,,,,,
1,1,1,1,1,1,0.02844245,,,,,,,,
0,0,1,1,1,1,0.005987555,,,,,,,,
0,1,1,0,1,1,0.026719155,,,,,,,,
0,1,1,0,1,1,0.030176677,,,,,,,,
0,0,1,0,0,1,0.003959604,,,,,,,,
1,0,1,1,0,1,0.029552776,,,,,,,,
1,1,1,1,1,1,0.05555501,,,,,,,,
1,0,1,1,0,1,0.022663584,,,,,,,,
0,0,0,0,0,0,0.013717554,,,,,,,,
1,1,1,1,1,1,9.16E-05,,,,,,,,
0,1,1,0,1,1,0.027349662,,,,,,,,
1,1,1,1,1,1,0.055602618,,,,,,,,
0,1,1,0,1,1,0.018914785,,,,,,,,
1,1,1,1,1,1,0.01739417,,,,,,,,
0,1,1,0,1,1,0.013122818,,,,,,,,
1,0,1,1,0,1,0.011959935,,,,,,,,
0,0,0,0,0,0,0.017404372,,,,,,,,
0,1,0,0,1,0,0.015842402,,,,,,,,
1,1,0,1,1,0,0.014818507,,,,,,,,
0,0,0,0,0,0,0.005796414,,,,,,,,
0,1,1,0,1,1,0.00925867,,,,,,,,
0,0,0,1,1,1,0.006542558,,,,,,,,
1,0,1,1,0,1,0.009012055,,,,,,,,
0,1,0,0,1,0,0.044501472,,,,,,,,
1,1,1,1,1,1,0.016394494,,,,,,,,
1,1,1,1,1,1,0.010115114,,,,,,,,
0,1,1,0,1,1,0.002998092,,,,,,,,
1,1,1,1,1,1,0.06515199,,,,,,,,
1,0,1,1,0,1,0.023196964,,,,,,,,
1,1,1,1,1,1,0.020110615,,,,,,,,
1,1,0,1,1,0,0.020283585,,,,,,,,
1,1,0,1,1,0,0.020447385,,,,,,,,
1,1,0,1,1,0,0.01862899,,,,,,,,
1,1,1,1,1,1,0.012201943,,,,,,,,
0,1,1,0,1,1,0.016091025,,,,,,,,
1,1,0,1,1,0,0.007212252,,,,,,,,
1,0,1,1,0,1,0.004843951,,,,,,,,
1,0,1,1,0,1,0.009187955,,,,,,,,
1,1,1,1,1,1,0.01555542,,,,,,,,
1,1,1,1,1,1,0.010573574,,,,,,,,
0,1,1,0,1,1,0.00708282,,,,,,,,
1,1,1,1,1,1,0.002708556,,,,,,,,
0,1,1,0,1,1,0.011711943,,,,,,,,
1,1,1,1,1,1,0.087177336,,,,,,,,
0,1,1,0,1,1,0.005380964,,,,,,,,
1,1,1,1,1,1,0.012142454,,,,,,,,
0,1,1,0,1,1,0.020529792,,,,,,,,
1,0,1,1,0,1,0.007803928,,,,,,,,
1,1,1,1,1,1,0.015111018,,,,,,,,
1,1,1,1,1,1,0.005919057,,,,,,,,
1,1,1,1,1,1,0.016465312,,,,,,,,
1,1,1,1,1,1,0.006640689,,,,,,,,
1,1,1,1,1,1,0.024323074,,,,,,,,
1,1,1,1,1,1,0.011227347,,,,,,,,
1,1,1,1,1,1,0.006341415,,,,,,,,
1,1,1,1,1,1,0.055133034,,,,,,,,
0,1,1,0,1,1,0.03158195,,,,,,,,
1,0,1,1,0,1,0.004337973,,,,,,,,
1,0,0,1,0,0,0.012995495,,,,,,,,
0,0,1,0,0,1,0.047927875,,,,,,,,
1,1,1,1,1,1,0.017113455,,,,,,,,
1,1,1,1,1,1,0.006958519,,,,,,,,
0,1,0,0,1,0,0.016161883,,,,,,,,
0,1,1,1,1,1,0.004611296,,,,,,,,
1,1,1,1,1,1,0.016209515,,,,,,,,
1,0,1,1,0,1,0.002653595,,,,,,,,
0,1,0,0,1,0,0.049604896,,,,,,,,
1,0,0,1,0,0,0.016334467,,,,,,,,
0,0,0,0,0,0,0.004532031,,,,,,,,
0,1,1,0,1,1,0.01676274,,,,,,,,
0,0,1,0,0,1,0.025831893,,,,,,,,
1,1,1,1,1,1,0.004776909,,,,,,,,
1,0,1,1,0,1,0.028162576,,,,,,,,
0,0,0,0,0,0,0.006932452,,,,,,,,
1,1,1,1,1,1,0.008086337,,,,,,,,
1,1,1,1,1,1,0.006469629,,,,,,,,
0,1,1,0,1,1,0.002098091,,,,,,,,
1,0,0,1,0,0,0.015678762,,,,,,,,
1,0,1,1,0,1,0.007820745,,,,,,,,
1,0,1,1,0,1,0.000873884,,,,,,,,
0,0,0,0,0,0,0.01753853,,,,,,,,
0,1,1,0,1,1,0.00302675,,,,,,,,
0,1,1,1,1,1,0.036150184,,,,,,,,
0,1,1,0,1,1,0.052767646,,,,,,,,
1,1,0,1,1,0,0.019737022,,,,,,,,
1,1,0,1,1,0,0.01412579,,,,,,,,
1,1,1,1,1,1,0.006925321,,,,,,,,
0,1,1,0,1,1,0.030674255,,,,,,,,
1,0,1,1,0,1,0.00775544,,,,,,,,
0,1,1,0,1,1,0.008240733,,,,,,,,
1,1,0,1,1,0,0.007295508,,,,,,,,
0,1,1,0,1,1,0.007084483,,,,,,,,
0,0,1,1,1,1,0.006822574,,,,,,,,
1,1,1,1,1,1,0.012779054,,,,,,,,
1,1,1,1,1,1,0.03485908,,,,,,,,
0,1,0,0,1,0,0.004769433,,,,,,,,
0,0,0,0,0,0,0.013343539,,,,,,,,
1,0,1,1,0,1,0.006081146,,,,,,,,
1,1,1,1,1,1,0.05693492,,,,,,,,
1,1,1,1,1,1,0.015698094,,,,,,,,
1,1,0,1,1,0,0.03589519,,,,,,,,
1,1,1,1,1,1,0.035754446,,,,,,,,
0,1,0,0,1,0,0.006186243,,,,,,,,
1,1,1,1,1,1,0.000979244,,,,,,,,
1,1,1,1,1,1,0.005383851,,,,,,,,
1,1,0,1,1,0,0.018818432,,,,,,,,
1,0,1,1,1,1,0.000174159,,,,,,,,
0,0,0,1,1,1,0.006389054,,,,,,,,
0,0,1,1,1,1,0.006344143,,,,,,,,
1,1,1,1,1,1,0.020213122,,,,,,,,
1,0,1,1,0,1,0.006262175,,,,,,,,
1,1,1,1,1,1,0.01790891,,,,,,,,
1,1,1,1,1,1,0.000126036,,,,,,,,
1,1,1,1,1,1,0.023994137,,,,,,,,
1,0,0,1,0,0,0.02059218,,,,,,,,
0,0,1,1,1,1,0.007403678,,,,,,,,
1,1,1,1,1,1,0.008663407,,,,,,,,
1,1,1,1,1,1,0.005474608,,,,,,,,
1,0,0,1,0,0,0.001312325,,,,,,,,
1,0,1,1,0,1,0.009290132,,,,,,,,
0,1,1,0,1,1,0.003357607,,,,,,,,
0,1,1,0,1,1,0.007008959,,,,,,,,
1,1,1,1,1,1,0.00908554,,,,,,,,
1,0,0,1,0,0,0.026462816,,,,,,,,
0,1,1,0,1,1,0.020410683,,,,,,,,
1,1,1,1,1,1,0.007850586,,,,,,,,
1,1,1,1,1,1,0.044771183,,,,,,,,
1,0,1,1,0,1,0.000243186,,,,,,,,
0,1,1,0,1,1,0.005456167,,,,,,,,
1,1,1,1,1,1,0.05695886,,,,,,,,
1,1,1,1,1,1,0.021643568,,,,,,,,
1,0,0,1,0,0,0.007101359,,,,,,,,
0,1,1,0,1,1,0.011189144,,,,,,,,
1,1,1,1,1,1,0.013804905,,,,,,,,
1,1,1,1,1,1,0.01022748,,,,,,,,
1,1,1,1,1,1,0.014991441,,,,,,,,
1,0,1,1,0,1,0.007016259,,,,,,,,
1,0,1,1,0,1,0.013160963,,,,,,,,
1,1,1,1,1,1,0.060453195,,,,,,,,
1,0,1,1,0,1,0.01455396,,,,,,,,
1,1,1,1,1,1,0.005955762,,,,,,,,
1,0,1,1,0,1,0.006772982,,,,,,,,
0,1,1,0,1,1,0.010419363,,,,,,,,
1,1,1,1,1,1,0.018228762,,,,,,,,
1,0,0,1,0,0,0.019586012,,,,,,,,
1,1,1,1,1,1,0.009381038,,,,,,,,
1,1,1,1,1,1,0.015019357,,,,,,,,
0,1,1,0,1,1,0.032007683,,,,,,,,
1,0,0,1,0,0,0.003684933,,,,,,,,
1,0,1,1,0,1,0.010618286,,,,,,,,
1,1,1,1,1,1,0.012818881,,,,,,,,
0,0,1,0,0,1,0.015547633,,,,,,,,
1,0,0,1,1,1,0.006533455,,,,,,,,
1,0,1,1,1,1,0.005873195,,,,,,,,
1,1,1,1,1,1,0.021719353,,,,,,,,
1,0,1,1,0,1,0.003878506,,,,,,,,
0,1,0,0,1,0,0.026212238,,,,,,,,
0,0,1,0,0,1,0.017397353,,,,,,,,
1,1,1,1,1,1,0.029813433,,,,,,,,
0,0,1,0,0,1,0.001846341,,,,,,,,
1,1,1,1,1,1,0.025023954,,,,,,,,
1,1,0,1,1,0,0.010954828,,,,,,,,
1,0,0,1,1,1,0.005150795,,,,,,,,
0,1,1,0,1,1,0.003380456,,,,,,,,
1,0,0,1,0,0,0.006646456,,,,,,,,
1,1,0,1,1,0,0.02846501,,,,,,,,
1,0,1,1,0,1,0.009722147,,,,,,,,
0,1,1,0,1,1,0.004741374,,,,,,,,
0,1,1,0,1,1,0.02643345,,,,,,,,
0,1,1,0,1,1,0.015122652,,,,,,,,
1,1,0,1,1,0,0.015309615,,,,,,,,
1,1,1,1,1,1,0.021225955,,,,,,,,
1,1,1,1,1,1,0.002157086,,,,,,,,
1,1,0,1,1,0,0.011415835,,,,,,,,
0,1,1,0,1,1,0.008155868,,,,,,,,
0,1,1,0,1,1,0.004136168,,,,,,,,
1,1,0,1,1,1,0.000316054,,,,,,,,
0,1,1,0,1,1,0.013161114,,,,,,,,
0,1,1,0,1,1,0.003590193,,,,,,,,
1,0,1,1,1,1,0.013113182,,,,,,,,
0,1,1,0,1,1,0.031799067,,,,,,,,
1,0,0,1,1,1,0.000629864,,,,,,,,
1,1,1,1,1,1,0.019100353,,,,,,,,
0,1,1,0,1,1,0.012977765,,,,,,,,
0,1,1,0,1,1,0.008187446,,,,,,,,
1,0,1,1,0,1,0.007979333,,,,,,,,
1,0,1,1,0,1,0.012907391,,,,,,,,
0,0,1,0,0,1,0.016462596,,,,,,,,
1,1,0,1,1,0,0.000843638,,,,,,,,
0,1,1,0,1,1,0.019752897,,,,,,,,
1,0,1,1,0,1,0.02146543,,,,,,,,
0,1,0,0,1,0,0.012491887,,,,,,,,
0,1,1,0,1,1,0.045328666,,,,,,,,
1,0,1,1,1,1,9.96E-05,,,,,,,,
1,0,1,1,0,1,0.01641614,,,,,,,,
1,1,1,1,1,1,0.029220378,,,,,,,,
0,1,1,0,1,1,0.03402957,,,,,,,,
1,1,1,1,1,1,8.98E-05,,,,,,,,
0,1,0,0,1,0,0.00561037,,,,,,,,
0,0,1,0,0,1,0.011286289,,,,,,,,
1,1,1,1,1,1,0.015761126,,,,,,,,
0,1,0,0,1,0,0.000114211,,,,,,,,
0,1,0,0,1,0,0.004722796,,,,,,,,
1,1,1,1,1,1,0.006488679,,,,,,,,
0,1,1,0,1,1,0.013889763,,,,,,,,
0,1,1,0,1,1,0.008517771,,,,,,,,
1,0,1,1,0,1,0.025200663,,,,,,,,
1,0,1,1,0,1,0.011742903,,,,,,,,
0,1,0,0,1,0,0.008777447,,,,,,,,
1,1,1,1,1,1,0.014230216,,,,,,,,
1,1,0,1,1,0,0.01725894,,,,,,,,
1,0,1,1,0,1,0.004308255,,,,,,,,
1,0,0,1,0,0,0.008913791,,,,,,,,
0,1,1,0,1,1,0.015515436,,,,,,,,
0,0,0,0,0,0,0.021287069,,,,,,,,
1,0,1,1,0,1,0.022331944,,,,,,,,
0,1,0,1,1,1,0.002243021,,,,,,,,
0,1,0,0,1,0,0.004632796,,,,,,,,
1,1,1,1,1,1,0.058541246,,,,,,,,
1,1,0,1,1,0,0.012258368,,,,,,,,
1,1,1,1,1,1,0.042764906,,,,,,,,
1,1,1,1,1,1,0.017990224,,,,,,,,
1,1,1,1,1,1,0.02165675,,,,,,,,
1,1,1,1,1,1,0.05337722,,,,,,,,
1,1,0,1,1,1,0.055711385,,,,,,,,
1,1,1,1,1,1,0.00331173,,,,,,,,
1,1,0,1,1,0,0.005769415,,,,,,,,
0,1,1,0,1,1,0.00689799,,,,,,,,
1,1,0,1,1,0,0.006034998,,,,,,,,
1,0,0,1,0,0,0.009862479,,,,,,,,
0,1,1,0,1,1,0.0190114,,,,,,,,
0,1,1,0,1,1,0.00900229,,,,,,,,
1,1,0,1,1,1,0.001181949,,,,,,,,
1,0,0,1,0,0,0.03993201,,,,,,,,
1,1,1,1,1,1,0.098370716,,,,,,,,
1,0,1,1,0,1,0.043574736,,,,,,,,
1,1,1,1,1,1,0.015766108,,,,,,,,
0,1,1,1,1,0,0.000297251,,,,,,,,
1,0,1,1,1,1,0.014811712,,,,,,,,
1,1,1,1,1,1,0.00930359,,,,,,,,
1,1,1,1,1,1,0.02914173,,,,,,,,
1,0,0,1,0,0,0.01658471,,,,,,,,
0,0,1,0,0,1,0.02515002,,,,,,,,
0,0,1,0,0,1,0.01341041,,,,,,,,
1,0,1,1,0,1,0.014840301,,,,,,,,
1,1,0,1,1,0,0.012175399,,,,,,,,
1,1,1,1,1,1,0.014993396,,,,,,,,
0,1,1,0,1,1,0.019663049,,,,,,,,
1,0,0,1,0,0,0.015438641,,,,,,,,
1,1,1,1,1,1,0.010615573,,,,,,,,
1,0,1,1,0,1,0.006877373,,,,,,,,
0,1,1,0,1,1,0.007403451,,,,,,,,
1,1,0,1,1,0,0.006838636,,,,,,,,
1,1,0,1,1,0,0.016291982,,,,,,,,
0,1,1,0,1,1,0.020265691,,,,,,,,
0,1,1,0,1,1,0.011234964,,,,,,,,
0,1,0,0,1,0,0.017396862,,,,,,,,
1,1,1,1,1,1,0.003852421,,,,,,,,
0,0,0,0,0,0,0.03490629,,,,,,,,
0,1,1,0,1,1,0.031106032,,,,,,,,
1,0,1,1,0,1,0.016979683,,,,,,,,
0,1,1,0,1,1,0.017976655,,,,,,,,
1,1,1,1,1,1,0.030939663,,,,,,,,
0,1,0,0,1,0,0.003014356,,,,,,,,
1,1,0,1,1,0,0.013973785,,,,,,,,
1,1,1,1,1,1,0.02521675,,,,,,,,
1,1,1,1,1,1,0.005755859,,,,,,,,
1,1,1,1,1,1,0.009999119,,,,,,,,
1,0,0,1,1,1,0.006968192,,,,,,,,
1,1,1,1,1,1,0.010921856,,,,,,,,
1,0,0,1,0,0,0.01824329,,,,,,,,
1,1,0,1,1,0,0.012650991,,,,,,,,
0,1,1,0,1,1,0.007760211,,,,,,,,
1,1,1,1,1,1,0.007920941,,,,,,,,
0,1,1,0,1,1,0.025127178,,,,,,,,
0,1,1,0,1,1,0.024312582,,,,,,,,
0,1,1,0,1,1,0.024597192,,,,,,,,
1,1,1,1,1,1,0.004832925,,,,,,,,
0,1,1,0,1,1,0.013665843,,,,,,,,
1,1,1,1,1,1,0.011269249,,,,,,,,
1,0,0,1,1,0,0.00014238,,,,,,,,
1,1,1,1,1,1,0.009818653,,,,,,,,
1,1,1,1,1,1,0.020102698,,,,,,,,
1,0,1,1,0,1,0.007877735,,,,,,,,
0,0,1,0,0,1,0.006117763,,,,,,,,
1,1,1,1,1,1,0.003319405,,,,,,,,
1,0,1,1,0,1,0.020676125,,,,,,,,
1,1,0,1,1,0,0.007255611,,,,,,,,
0,0,0,0,0,0,0.006775857,,,,,,,,
1,1,1,1,1,1,0.066037305,,,,,,,,
1,1,1,1,1,1,0.003536236,,,,,,,,
0,1,1,0,1,1,0.0791923,,,,,,,,
0,1,1,0,1,1,0.003982931,,,,,,,,
1,0,0,1,0,0,0.002376603,,,,,,,,
0,0,1,0,0,1,0.023820369,,,,,,,,
1,0,0,1,0,0,0.017080106,,,,,,,,
1,1,1,1,1,1,0.012061942,,,,,,,,
0,1,1,1,1,1,0.006960198,,,,,,,,
0,1,0,0,1,0,0.016024174,,,,,,,,
0,1,1,0,1,1,0.026439294,,,,,,,,
1,0,0,1,0,0,0.047770265,,,,,,,,
1,1,1,1,1,1,0.007569211,,,,,,,,
1,1,1,1,1,1,0.006355286,,,,,,,,
1,1,1,1,1,1,0.019897275,,,,,,,,
1,1,1,1,1,1,0.02114617,,,,,,,,
0,0,1,0,0,1,0.013627512,,,,,,,,
0,1,1,0,1,1,0.014241087,,,,,,,,
1,0,1,1,0,1,0.022495113,,,,,,,,
1,0,1,1,0,1,0.009292308,,,,,,,,
1,0,1,1,1,1,0.009012169,,,,,,,,
1,0,0,1,0,0,0.001589017,,,,,,,,
0,1,1,0,1,1,0.001321586,,,,,,,,
0,1,1,0,1,1,0.045640353,,,,,,,,
1,0,0,1,1,1,0.053464934,,,,,,,,
1,0,1,1,0,1,0.080646664,,,,,,,,
1,1,1,1,1,1,0.010267806,,,,,,,,
0,0,1,0,0,1,0.018823855,,,,,,,,
0,1,0,0,1,0,0.00830055,,,,,,,,
0,1,1,0,1,1,0.008788163,,,,,,,,
1,1,1,1,1,1,0.007657756,,,,,,,,
1,0,0,1,0,0,0.00833156,,,,,,,,
1,0,0,1,0,0,0.017087,,,,,,,,
0,1,1,0,1,1,0.014092985,,,,,,,,
0,1,1,0,1,1,0.05380974,,,,,,,,
1,1,1,1,1,1,0.05686266,,,,,,,,
1,1,1,1,1,1,0.006290244,,,,,,,,
1,1,1,1,1,1,0.006495623,,,,,,,,
1,0,1,1,0,1,0.002579732,,,,,,,,
1,1,1,1,1,1,0.032270942,,,,,,,,
1,1,1,1,1,1,0.039628014,,,,,,,,
0,0,1,0,0,1,0.012579804,,,,,,,,
0,1,0,0,1,0,0.026440205,,,,,,,,
1,1,1,1,1,1,0.014256677,,,,,,,,
1,1,1,1,1,1,0.026777172,,,,,,,,
0,1,1,0,1,1,0.029273257,,,,,,,,
1,1,1,1,1,1,0.006585058,,,,,,,,
0,1,1,0,1,1,0.01647855,,,,,,,,
1,0,1,1,0,1,0.034730304,,,,,,,,
0,1,1,0,1,1,0.06407656,,,,,,,,
1,0,1,1,0,1,0.00239507,,,,,,,,
1,1,1,1,1,1,0.029379895,,,,,,,,
1,1,1,1,1,1,0.006606208,,,,,,,,
1,0,0,1,0,0,0.03232736,,,,,,,,
1,1,1,1,1,1,0.01457053,,,,,,,,
1,1,1,1,1,1,0.0572857,,,,,,,,
1,1,1,1,1,1,0.01260301,,,,,,,,
0,1,0,0,1,0,0.01634152,,,,,,,,
1,0,0,1,0,0,0.011943164,,,,,,,,
0,1,0,0,1,0,0.006105819,,,,,,,,
1,0,1,1,1,1,0.005827316,,,,,,,,
0,0,1,0,0,1,0.006705275,,,,,,,,
1,1,1,1,1,1,0.00658856,,,,,,,,
1,1,1,1,1,1,0.028252842,,,,,,,,
1,0,1,1,0,1,0.013362213,,,,,,,,
0,1,1,0,1,1,0.023286197,,,,,,,,
1,0,0,1,0,0,0.029984241,,,,,,,,
0,0,1,0,0,1,0.021100037,,,,,,,,
0,1,1,0,1,1,0.013730343,,,,,,,,
1,1,1,1,1,1,0.00809566,,,,,,,,
0,1,1,0,1,1,0.008090636,,,,,,,,
0,0,1,1,0,1,0.000247778,,,,,,,,
1,1,1,1,1,1,0.003238591,,,,,,,,
1,1,1,1,1,1,0.015552005,,,,,,,,
0,0,1,0,0,1,0.00222036,,,,,,,,
1,0,1,1,0,1,0.009158147,,,,,,,,
1,1,1,1,1,1,0.014212725,,,,,,,,
1,0,0,1,0,0,0.024921203,,,,,,,,
1,1,1,1,1,1,0.02227952,,,,,,,,
